total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
121.64632525774789,121.64632525774789,122.0,0.0029074017772648176,0.0009851455688476562,0.0,0.006009817123413086,0.01,0.01,0.047140452079105444,1,1,1,2,1,7
121.49905454545454,121.49905454545454,121.5229090909091,0.00019633523523123486,0.04489612579345703,0.04,0.0065250396728515625,0.01,0.05,24.0,1,1,1,2,1,16
120.45229389625838,120.45229389625838,121.14104762431062,0.005718062361231865,0.04767107963562012,0.05,0.008997917175292969,0.01,0.060000000000000005,24.0,1,1,2,2,2,10
121.2774432993247,121.2774432993247,121.90869295525033,0.005205004646805115,0.04803299903869629,0.05,0.006293058395385742,0.01,0.060000000000000005,24.0,1,1,2,2,2,2
121.4407911318052,121.4407911318052,122.0,0.004604786110030085,0.0009140968322753906,0.0,0.0030930042266845703,0.0,0.0,0.07453559924999098,1,1,1,2,1,8
121.37769550589823,121.37769550589823,122.0,0.005127008644446778,0.0009131431579589844,0.0,0.0025739669799804688,0.0,0.0,0.07453559924999098,1,1,1,2,1,12
121.09178564166696,121.09178564166696,121.73477477477478,0.005309931881015795,0.04812312126159668,0.05,0.005346059799194336,0.01,0.060000000000000005,24.0,1,1,2,2,2,4
121.0968047836945,121.0968047836945,122.0,0.00745845621541221,0.0009679794311523438,0.0,0.003604888916015625,0.0,0.0,0.14142135623730923,1,1,1,2,1,19
120.87242853287202,120.87242853287202,121.536689528361,0.005495554309213896,0.04836106300354004,0.05,0.005513906478881836,0.01,0.060000000000000005,24.0,1,1,2,2,2,15
121.11992854451557,121.11992854451557,122.0,0.007266116039368128,0.0009489059448242188,0.0,0.022279024124145508,0.02,0.02,0.10540925533894807,1,1,1,2,1,17
121.39623944916708,121.39623944916708,121.75401395877293,0.0029471630359329155,0.07029104232788086,0.07,0.016269922256469727,0.02,0.09000000000000001,24.0,1,1,2,2,2,6
121.37478547854785,121.37478547854785,121.42287890327495,0.00039623900909468225,0.049060821533203125,0.05,0.014902830123901367,0.02,0.07,24.0,1,1,1,2,1,24
121.22665234681482,121.22665234681482,122.0,0.006379353370022371,0.0007860660552978516,0.0,0.003226041793823242,0.0,0.0,0.13743685418725704,1,1,1,2,1,22
121.23243166124576,121.23243166124576,122.0,0.006331377901410293,0.0008511543273925781,0.0,0.009903907775878906,0.01,0.01,0.12018504251546602,1,1,1,2,1,14
121.23243166124576,121.23243166124576,122.0,0.006331377901410293,0.0009138584136962891,0.0,0.003969907760620117,0.0,0.0,0.12018504251546602,1,1,1,2,1,18
121.46143842650355,121.46143842650355,122.0,0.004434012806643451,0.0009570121765136719,0.0,0.005273103713989258,0.01,0.01,0.10540925533894807,1,1,1,2,1,9
120.74505760670131,120.74505760670131,121.42452813582547,0.005627315457808432,0.09063601493835449,0.09,0.0013959407806396484,0.0,0.09,24.0,1,1,2,2,2,25
119.03344694904798,119.03344694904798,120.98379193293218,0.01638484840919573,0.09343695640563965,0.09,0.0048639774322509766,0.0,0.09,24.0,2,2,3,2,2,"8,16"
120.61012716714399,120.61012716714399,122.0,0.01152368267492082,0.0007691383361816406,0.0,0.005753993988037109,0.01,0.01,0.12018504251546602,2,2,2,2,2,"12,14"
119.88678772826816,119.88678772826816,121.64346773002511,0.014652824010420453,0.23477602005004883,0.23,0.021744966506958008,0.02,0.25,24.0,2,2,4,2,2,"2,4"
121.13960283241694,121.13960283241694,121.13960283241694,0.0,0.0691070556640625,0.07,0.004812002182006836,0.0,0.07,24.0,2,2,2,2,2,"2,14"
120.69387008774926,120.69387008774926,120.69387008774926,0.0,0.07597899436950684,0.08,0.001956939697265625,0.0,0.08,24.0,2,2,2,2,2,"9,14"
121.14848166246648,121.14848166246648,122.0,0.0070287165455853355,0.0008161067962646484,0.0,0.007848978042602539,0.01,0.01,0.14907119849998907,2,2,2,2,2,"7,15"
120.73458806596433,120.73458806596433,122.0,0.010480939673594616,0.0008599758148193359,0.0,0.020528078079223633,0.02,0.02,0.14907119849998907,2,2,2,2,2,"14,15"
117.851297756827,117.851297756827,121.07899762579828,0.027387902640081944,0.09464597702026367,0.09,0.0400390625,0.04,0.13,24.0,2,2,3,2,2,"7,25"
120.81106325995867,120.81106325995867,122.0,0.009841290259013771,0.0007598400115966797,0.0,0.0069048404693603516,0.01,0.01,0.18856180831641467,2,2,2,2,2,"8,25"
120.95394517475924,120.95394517475924,120.95394517475924,0.0,0.04906487464904785,0.05,0.004424095153808594,0.0,0.05,24.0,2,2,2,2,2,"4,18"
121.47142770493282,121.47142770493282,121.47142770493282,0.0,0.0482029914855957,0.05,0.01894998550415039,0.02,0.07,24.0,2,2,2,2,2,"4,6"
120.976566538234,120.976566538234,120.976566538234,0.0,0.06481003761291504,0.06,0.01630401611328125,0.02,0.08,24.0,2,2,2,2,2,"6,22"
117.37478547854786,117.37478547854786,120.84740703910042,0.02958575426906515,0.08386516571044922,0.08,0.0059070587158203125,0.01,0.09,24.0,2,2,1,2,1,"24,25"
120.35236020576126,120.35236020576126,120.35236020576126,0.0,0.06607413291931152,0.07,0.012466907501220703,0.01,0.08,24.0,2,2,2,2,2,"14,17"
121.02709971568675,121.02709971568675,122.0,0.008038697833780724,0.0008349418640136719,0.0,0.006922006607055664,0.01,0.01,0.10540925533894807,2,2,2,2,2,"2,17"
118.02963014155526,118.02963014155526,120.91293014400438,0.024428611688362658,0.10573077201843262,0.11,0.005315065383911133,0.01,0.12,24.0,2,3,3,2,2,"9,25"
121.18295194001703,121.18295194001703,121.18295194001703,0.0,0.08921384811401367,0.09,0.0012121200561523438,0.0,0.09,24.0,2,2,2,2,2,"4,9"
120.56071967632076,120.56071967632076,122.0,0.01193821940963355,0.0007510185241699219,0.0,0.008163928985595703,0.01,0.01,0.10540925533894807,2,2,2,2,2,"8,17"
119.57303210264499,119.57303210264499,120.79928757042285,0.01025528454212993,0.2035999298095703,0.2,0.004325151443481445,0.0,0.2,24.0,2,2,3,2,2,"16,22"
120.94294753652375,120.94294753652375,120.94294753652376,0.0,0.05150294303894043,0.05,0.004385948181152344,0.0,0.05,24.0,2,2,2,2,2,"8,15"
119.2260284497631,119.2260284497631,120.45332070540178,0.010293828215168662,0.32939600944519043,0.33,0.009687185287475586,0.01,0.34,24.0,3,3,3,2,2,"7,16,18"
119.60026791726862,119.60026791726862,120.18765939096761,0.0049112889454838325,0.08086991310119629,0.08,0.014891862869262695,0.02,0.1,24.0,3,3,3,2,2,"9,22,24"
119.67576285098679,119.67576285098679,122.0,0.0194211183087023,0.0009069442749023438,0.0,0.02394390106201172,0.02,0.02,0.23743685418725136,3,3,3,2,2,"6,10,24"
119.84073305354707,119.84073305354707,120.15176452360527,0.0025953735606675738,0.08025884628295898,0.08,0.011978864669799805,0.01,0.09,24.0,3,3,3,2,2,"4,10,18"
118.09488048453255,118.09488048453255,120.3871669162233,0.0194105487239218,0.09026288986206055,0.09,0.020930051803588867,0.02,0.11,24.0,3,3,3,2,2,"4,9,17"
