7.233788339,7.23378189,9.251299068,0.27890213,3600.253597,3600.26,6.449991488,15,13,12,"2,3,4,8,11,14,15,18,20,22,23,25"
7.444503029,7.444496889,9.337617682,0.254298017,3600.068129,3600.07,6.139991225,15,13,12,"2,3,4,7,8,10,11,14,15,18,23,24"
7.731044385,7.731038245,9.32189145,0.205774846,3600.105865,3600.11,6.139999282,14,13,12,"3,4,6,8,10,11,15,18,19,20,23,24"
8.269073433,8.269067103,9.481214237,0.146588136,3600.067944,3600.07,6.329999423,13,13,12,"2,3,6,7,8,10,14,15,19,20,24,25"
7.32636084,7.32635451,9.362635651,0.277939204,3600.431282,3600.43,6.329999195,15,13,12,"2,3,4,6,7,8,11,14,18,19,22,25"
7.563328852,7.563322612,9.32286708,0.232641732,3600.089107,3600.09,6.239999039,14,13,12,"2,4,6,8,14,15,18,19,20,22,24,25"
7.712461251,7.712455026,9.434068531,0.223225095,3600.050256,3600.05,6.224979506,14,13,12,"3,4,6,7,8,14,15,19,20,22,24,25"
7.599903161,7.599896611,9.436001934,0.241596092,3600.10689,3600.11,6.549998433,14,13,12,"2,3,4,6,8,11,14,18,19,20,23,25"
7.519269522,7.519262677,9.37087356,0.246248996,3600.12198,3600.13,6.844999325,14,13,12,"2,3,4,8,11,14,18,20,22,23,24,25"
8.091742788,8.091736338,9.380146775,0.15922546,3600.159692,3600.16,6.449999143,13,13,12,"3,6,7,10,11,14,15,18,19,20,23,25"
7.306549907,7.306543477,9.209730847,0.260477116,3600.106246,3600.11,6.429996901,15,14,12,"3,4,6,8,10,11,15,18,19,20,22,23"
7.313647471,7.313641036,9.398107018,0.285010704,3600.566143,3600.57,6.435,15,13,12,"2,3,6,7,8,10,15,19,20,22,24,25"
7.282172268,7.282166128,9.270135328,0.272991465,3600.073886,3600.08,6.139996524,15,13,12,"3,4,6,7,8,11,14,15,18,19,20,22"
8.220862642,8.220856382,9.395966928,0.142942595,3600.051517,3600.06,6.259999238,13,13,12,"3,4,6,7,10,14,15,19,20,23,24,25"
7.282171379,7.282165239,9.29678382,0.276651039,3600.088622,3600.09,6.14,15,13,12,"3,4,6,7,8,11,15,18,19,22,23,24"
7.280477533,7.280470983,9.246899982,0.270096399,3600.067099,3600.07,6.549999,15,14,12,"2,4,6,7,8,10,11,14,15,18,23,25"
8.077415557,8.077409627,9.412888817,0.165335083,3600.215931,3600.22,5.9299989,13,12,12,"2,4,6,8,10,15,18,19,20,23,24,25"
7.325313576,7.325306936,9.283620666,0.267335382,3600.115654,3600.12,6.639957659,15,14,12,"2,3,4,6,7,10,11,14,15,18,22,25"
7.816236935,7.816230395,9.40737488,0.203569292,3600.081942,3600.09,6.539999672,14,14,12,"2,3,7,8,10,14,15,19,22,23,24,25"
7.262848262,7.262841617,9.334180371,0.28519674,3600.154659,3600.16,6.645,15,14,12,"2,3,4,6,7,8,10,18,20,22,24,25"
7.280477082,7.280470532,9.277573492,0.2743096,3600.143855,3600.15,6.55,15,14,13,"2,4,6,7,8,10,11,14,18,20,23,24,25"
7.538709709,7.538703569,9.408817068,0.248068316,3600.051137,3600.05,6.13999912,15,13,13,"2,3,4,6,7,8,10,14,18,19,20,23,25"
7.736797374,7.736791134,9.429965194,0.218847069,3600.057783,3600.07,6.239999337,14,13,13,"2,3,4,8,10,14,15,18,19,20,22,23,25"
7.950710483,7.950704343,9.479511605,0.192285764,3600.096965,3600.1,6.139998543,14,13,13,"2,3,4,7,8,10,15,18,19,20,23,24,25"
7.377735238,7.377728513,9.346413065,0.266841555,3600.081633,3600.09,6.72499933,14,13,13,"2,3,6,8,11,14,18,19,20,22,23,24,25"
7.743633295,7.743626845,9.369784981,0.209999548,3600.128644,3600.13,6.449999491,14,13,13,"2,3,4,10,11,14,15,19,20,22,23,24,25"
7.518455863,7.518449343,9.349196306,0.243500605,3600.178944,3600.18,6.519997,15,14,13,"2,3,4,7,8,10,15,18,19,20,22,23,25"
7.820862828,7.820856568,9.425590612,0.205186482,3600.135738,3600.14,6.259999066,14,13,13,"2,3,4,6,7,10,14,15,18,19,20,23,24"
7.186883892,7.186876962,9.255421953,0.287822513,3600.278755,3600.29,6.929999537,15,14,13,"3,4,6,7,8,10,11,18,20,22,23,24,25"
7.282170909,7.282164769,9.357192608,0.284946565,3600.106331,3600.12,6.14,15,13,13,"3,4,6,7,8,11,14,15,18,19,22,23,24"
7.193845381,7.193838761,9.25596138,0.286651215,3600.55528,3600.56,6.619998,15,14,13,"2,4,6,7,10,11,14,18,20,22,23,24,25"
7.410601032,7.410595012,9.341034916,0.260497288,3600.227972,3600.23,6.019999757,15,13,13,"2,3,7,8,10,11,14,18,20,22,23,24,25"
7.71156818,7.71156214,9.292441671,0.205001205,3600.099065,3600.11,6.03999937,14,13,13,"2,4,7,10,11,14,15,18,19,20,22,23,25"
6.797204823,6.797197973,9.241860251,0.35965736,3600.109442,3600.11,6.84999908,16,15,13,"2,4,6,7,8,11,14,15,18,19,20,22,24"
7.573263016,7.573256671,9.344590279,0.233893249,3600.074479,3600.08,6.344998434,14,13,13,"2,4,6,8,10,14,15,18,19,20,22,24,25"
7.082389474,7.082383334,9.225169134,0.302551514,3600.088885,3600.1,6.139999667,16,13,13,"2,3,4,6,7,8,10,11,14,18,23,24,25"
6.646447916,6.646441586,9.253557062,0.392257337,3600.081012,3600.09,6.33,17,14,13,"2,3,4,6,7,8,10,11,15,19,20,22,24"
7.812476306,7.812470081,9.358742622,0.197923643,3600.728179,3600.74,6.224922286,14,13,13,"2,3,4,7,8,14,15,18,20,22,23,24,25"
7.038564344,7.038557724,9.313494649,0.323210665,3600.119071,3600.13,6.619999,16,15,13,"3,4,6,7,8,10,11,14,19,20,22,24,25"
7.266695275,7.266688725,9.226663776,0.269720519,3600.078722,3600.09,6.549999187,15,13,13,"2,3,4,6,7,10,11,14,15,20,22,23,24"
6.776347513,6.776340853,9.116669775,0.345367651,3600.06216,3600.07,6.66,16,14,14,"2,4,6,7,8,10,11,15,19,20,22,23,24,25"
7.064426678,7.064420038,9.304775661,0.317132278,3600.107937,3600.11,6.639998567,16,14,14,"2,3,4,6,7,8,10,11,14,18,20,23,24,25"
