node_id,x_coordinate,y_coordinate,value_at_start,value_degradation_rate,fire_degradation_rate,fire_amelioration_rate,neighborhood_list,state
1,0.5,0.5,10,6.8295302013422825,1.92,1.06,"[8, 2]",6
2,1.5,0.5,10,1.7214484679665738,1.236,0.2,"[9, 1, 3]",0
3,2.5,0.5,10,10.340510871859825,3.2119999999999997,1.525,"[10, 2, 4]",1
4,3.5,0.5,10,5.853652879783533,1.6920000000000002,0.895,"[11, 3, 5]",0
5,4.5,0.5,10,8.224199489940492,2.2239999999999998,1.305,"[12, 4, 6]",0
6,5.5,0.5,1,1.9290628194933546,5.948,2.855,"[13, 5, 7]",0
7,6.5,0.5,10,11.533140096618357,3.44,1.735,"[14, 6]",0
8,0.5,1.5,10,6.081049787726746,1.616,0.975,"[1, 15, 9]",1
9,1.5,1.5,9.980128538288113,23.057211584328495,7.164,3.41,"[2, 16, 8, 10]",0
10,2.5,1.5,1,1.6732130928523712,4.96,2.525,"[3, 17, 9, 11]",0
11,3.5,1.5,10,5.964017991004497,1.7679999999999998,0.9,"[4, 18, 10, 12]",0
12,4.5,1.5,10,10.082926829268292,2.756,1.59,"[5, 19, 11, 13]",0
13,5.5,1.5,1.8480430565403643,2.8134072907701393,4.428,2.32,"[6, 20, 12, 14]",0
14,6.5,1.5,10,9.439322033898305,3.0599999999999996,1.365,"[7, 21, 13]",0
15,0.5,2.5,10,1.4082840236686391,0.47600000000000003,0.2,"[8, 22, 16]",0
16,1.5,2.5,1.9934152288252607,1.4700833153479023,2.072,1.145,"[9, 23, 15, 17]",0
17,2.5,2.5,1,2.3675505026778163,7.088,3.555,"[10, 24, 16, 18]",0
18,3.5,2.5,1,2.6079422074036076,7.772,3.925,"[11, 25, 17, 19]",0
19,4.5,2.5,1,1.370587868392328,4.428,1.985,"[12, 26, 18, 20]",1
20,5.5,2.5,3.619889252997235,3.8326791650786105,3.5159999999999996,1.515,"[13, 27, 19, 21]",0
21,6.5,2.5,3.844973220912468,4.761594636991651,3.5919999999999996,1.89,"[14, 28, 20]",0
22,0.5,3.5,10,1.4082840236686391,0.47600000000000003,0.2,"[15, 29, 23]",0
23,1.5,3.5,1.9190378232658052,0.8811582005162156,1.1600000000000001,0.76,"[16, 30, 22, 24]",0
24,2.5,3.5,10,21.24860460378896,6.708,3.11,"[17, 31, 23, 25]",0
25,3.5,3.5,10,16.13853494246422,4.656000000000001,2.47,"[18, 32, 24, 26]",0
26,4.5,3.5,1,2.583921910406136,7.544,3.93,"[19, 33, 25, 27]",0
27,5.5,3.5,2.6425585702889,3.1784972055236453,3.896,1.74,"[20, 34, 26, 28]",0
28,6.5,3.5,3.380321402633307,3.3435355520752386,2.832,1.52,"[21, 35, 27]",0
29,0.5,4.5,1,0.6729883976168077,2.2239999999999998,0.965,"[22, 36, 30]",0
30,1.5,4.5,10,5.590898298377523,1.6920000000000002,0.835,"[23, 37, 29, 31]",0
31,2.5,4.5,10,12.691525423728812,3.7439999999999998,1.92,"[24, 38, 30, 32]",1
32,3.5,4.5,10,3.317069799585349,0.932,0.515,"[25, 39, 31, 33]",0
33,4.5,4.5,1,1.1855886110604124,3.7439999999999998,1.735,"[26, 40, 32, 34]",0
34,5.5,4.5,0,0,0,0,"[27, 41, 33, 35]",5
35,6.5,4.5,10,5.268131868131868,1.6920000000000002,0.765,"[28, 42, 34]",0
36,0.5,5.5,1,0.48479137365213315,1.388,0.745,"[29, 43, 37]",0
37,1.5,5.5,10,8.406896551724138,2.3,1.325,"[30, 44, 36, 38]",0
38,2.5,5.5,0,0,0,0,"[31, 45, 37, 39]",5
39,3.5,5.5,0,0,0,0,"[32, 46, 38, 40]",5
40,4.5,5.5,0,0,0,0,"[33, 47, 39, 41]",5
41,5.5,5.5,1,2.4180107826733592,7.088,3.67,"[34, 48, 40, 42]",1
42,6.5,5.5,10,12.165388046387156,3.82,1.785,"[35, 49, 41]",1
43,0.5,6.5,10,6.554815351194787,1.6920000000000002,1.07,"[36, 44]",0
44,1.5,6.5,10,2.188195232690125,0.47600000000000003,0.405,"[37, 43, 45]",1
45,2.5,6.5,10,6.498216235893702,1.6920000000000002,1.055,"[38, 44, 46]",0
46,3.5,6.5,10,3.271980963712076,1.236,0.445,"[39, 45, 47]",1
47,4.5,6.5,7.131833667125774,18.799475106476617,7.924,3.95,"[40, 46, 48]",0
48,5.5,6.5,8.737663812061584,14.559289671296524,4.808,2.55,"[41, 47, 49]",0
49,6.5,6.5,10,11.735967142577744,3.288,1.825,"[42, 48]",0
