total_value,model_obj_value,model_obj_bound,gap,gurobi_time,python_time,clustering_gurobi_time,clustering_python_time,total_python_time,operation_time,number_of_initial_fires,number_of_jobs_arrived,number_of_job_processed,number_of_vehicles,number_of_vehicles_used,initial_fire_node_IDs
121.64632525774789,121.64632521060744,121.64632521060744,0.0,0.01795506477355957,0.02,0.00785207748413086,0.01,0.03,0.047140452079105444,1,1,1,2,1,7
121.49905454545453,121.49905444545453,121.49905444545453,0.0,0.035470008850097656,0.04,0.041177988052368164,0.04,0.08,0.10000000000000142,1,1,1,2,1,16
120.45229389625837,120.45229370769655,121.14104762431062,0.005718063935631405,0.03847789764404297,0.04,0.006817817687988281,0.01,0.05,0.18856180831640956,1,1,2,2,2,10
121.27744329932466,121.27744311076285,121.90869295525033,0.0052050062096952645,0.03750896453857422,0.04,0.004950046539306641,0.01,0.05,0.18856180831640956,1,1,2,2,2,2
120.81106325995873,120.81106307139692,121.46088284202308,0.005378810136304619,0.03782200813293457,0.04,0.004876136779785156,0.01,0.05,0.18856180831640956,1,1,2,2,2,8
121.3776955058983,121.3776954313627,121.3776954313627,0.0,0.017745018005371094,0.02,0.027510881423950195,0.03,0.05,0.07453559924998776,1,1,1,2,1,12
121.091785641667,121.09178545310519,121.73477477477478,0.005309933446464848,0.03774905204772949,0.04,0.005507946014404297,0.01,0.05,0.18856180831640956,1,1,2,2,2,4
121.09680478369451,121.09680464227316,121.09680464227316,0.0,0.017027854919433594,0.02,0.004454135894775391,0.0,0.02,0.14142135623730656,1,1,1,2,1,19
120.87242853287208,120.87242834431026,121.536689528361,0.005495555877793351,0.03843116760253906,0.04,0.004971027374267578,0.01,0.05,0.18856180831640956,1,1,2,2,2,15
121.11992854451557,121.11992843910632,121.11992843910632,0.0,0.018082857131958008,0.02,0.04100394248962402,0.04,0.06,0.10540925533894485,1,1,1,2,1,17
121.39623944916701,121.39623940202657,121.75401395877293,0.0029471634253967764,0.06940889358520508,0.07,0.004943132400512695,0.01,0.08,0.04714045207910639,1,1,2,2,2,6
121.37478547854788,121.37478531188121,121.37478531188121,0.0,0.01780104637145996,0.02,0.005254030227661133,0.01,0.03,0.16666666666666174,1,1,1,2,1,24
121.22665234681482,121.22665220937796,121.22665220937796,0.0,0.0349271297454834,0.04,0.023656845092773438,0.02,0.06,0.13743685418725704,1,1,1,2,1,22
120.60270378939927,120.60270360083746,121.27594212451987,0.005582283842579955,0.03825879096984863,0.04,0.00489497184753418,0.01,0.05,0.18856180831640956,1,1,2,2,2,14
121.2324316612458,121.23243154106075,121.23243154106075,0.0,0.017695903778076172,0.02,0.027883052825927734,0.03,0.05,0.12018504251546336,1,1,1,2,1,18
121.46143842650355,121.46143832109429,121.46143832109429,0.0,0.01760101318359375,0.02,0.0044100284576416016,0.0,0.02,0.1054092553389454,1,1,1,2,1,9
120.15221297592481,120.15221274022255,121.42452813582547,0.010589196541504824,0.14371609687805176,0.14,0.005589962005615234,0.01,0.15000000000000002,0.23570226039550507,1,1,2,2,1,25
